,Boost class num,boost test err,boost train err
1,1,0.35796922892,0.3312
2,2,0.348031732676,0.3352
3,3,0.345904200974,0.3344
4,4,0.324890317928,0.3194
5,5,0.330347376645,0.3172
6,6,0.322170803534,0.303
7,7,0.319316064667,0.299
8,8,0.310736823126,0.3086
9,9,0.304330188112,0.2868
10,10,0.308612296412,0.2832
11,11,0.309369553459,0.2956
12,12,0.304982270569,0.279
13,13,0.299594326582,0.2804
14,14,0.295038764349,0.278
15,15,0.290921930404,0.2808
16,16,0.283487589398,0.2646
17,17,0.291375683635,0.2674
18,18,0.290384037502,0.2744
19,19,0.281804795961,0.2714
20,20,0.284545345273,0.2628
21,21,0.282441853477,0.2778
22,22,0.282180419496,0.2628
23,23,0.276792475509,0.2634
24,24,0.274719033596,0.262
25,25,0.274977462588,0.251
26,26,0.274024881303,0.2496
27,27,0.274018871326,0.252
28,28,0.278874932388,0.25
29,29,0.272678646553,0.2588
30,30,0.267591201394,0.2454
31,31,0.276035218463,0.2626
32,32,0.271668970491,0.252
33,33,0.265842298215,0.254
34,34,0.269102710499,0.2504
35,35,0.264463008594,0.2494
36,36,0.260718793197,0.2434
37,37,0.267125428211,0.2532
38,38,0.264532123325,0.2418
39,39,0.268432598113,0.252
40,40,0.264018270329,0.2388
41,41,0.264586213114,0.2356
42,42,0.264778532364,0.2484
43,43,0.262143157642,0.247
44,44,0.263994230423,0.241
45,45,0.263354167919,0.241
46,46,0.263991225434,0.234
47,47,0.264865677024,0.239
48,48,0.262086062864,0.2414
49,49,0.259886411443,0.24
50,50,0.261710439329,0.2402
51,51,0.262344491856,0.2404
52,52,0.264375863934,0.2392
53,53,0.259381573412,0.2506
54,54,0.258362882385,0.2414
55,55,0.257608630326,0.2306
56,56,0.261452010337,0.2458
57,57,0.258627321353,0.2392
58,58,0.254600637058,0.2304
59,59,0.255973916702,0.2368
60,60,0.254762906425,0.2314
61,61,0.255378929022,0.2374
62,62,0.257945189014,0.2226
63,63,0.259189254162,0.2268
64,64,0.256601959252,0.2246
65,65,0.260688743314,0.2408
66,66,0.256650039065,0.2214
67,67,0.25637959012,0.231
68,68,0.255204639702,0.2408
69,69,0.255646372979,0.234
70,70,0.252926858585,0.2354
71,71,0.25737424124,0.2252
72,72,0.25415890378,0.2296
73,73,0.252905823667,0.2388
74,74,0.254309153194,0.2306
75,75,0.254618666987,0.2242
76,76,0.253615000901,0.223
77,77,0.253726185468,0.2374
78,78,0.2523589158,0.2384
79,79,0.252941883527,0.2296
80,80,0.254240038464,0.234
81,81,0.252352905824,0.2352
82,82,0.25358194603,0.2196
83,83,0.251208005289,0.2282
84,84,0.252022357113,0.2328
85,85,0.249747580984,0.2182
86,86,0.253458741511,0.2158
87,87,0.253608990925,0.2258
88,88,0.252247731234,0.2188
89,89,0.254988280546,0.2224
90,90,0.250159264379,0.2244
91,91,0.25010517459,0.2208
92,92,0.252494140273,0.223
93,93,0.250003004988,0.2336
94,94,0.247562954504,0.2186
95,95,0.250165274355,0.2264
96,96,0.2480768075,0.219
97,97,0.251105835687,0.2178
98,98,0.248194002043,0.2332
99,99,0.254215998558,0.2154
100,100,0.253242382355,0.2208
