,Boost class num,Tree Depth,boost test err,boost train err,tree test err,tree train err
1,1,1.0,0.75396658453,0.746,0.344351623695,0.352
2,2,2.0,0.753946551275,0.741333333333,0.340475188813,0.340333333333
3,3,3.0,0.762721117054,0.748333333333,0.335747340585,0.334666666667
