,Boost class num,boost test err,boost train err
1,1,0.113784390792,0.1094
2,2,0.113615946098,0.1106
3,3,0.0749859629422,0.0754
4,4,0.056372824256,0.0608
5,5,0.0586749017406,0.0532
6,6,0.0333801235261,0.0358
7,7,0.0426445816957,0.0402
8,8,0.0358506457047,0.039
9,9,0.0310499719259,0.0316
10,10,0.0414935429534,0.0356
11,11,0.0245929253229,0.02
12,12,0.0255193711398,0.0246
13,13,0.02046603032,0.019
14,14,0.0156372824256,0.0118
15,15,0.0226277372263,0.0196
16,16,0.0159741718136,0.0126
17,17,0.0159741718136,0.0126
18,18,0.013419427288,0.0116
19,19,0.0191746209994,0.0146
20,20,0.0163672094329,0.0114
21,21,0.00752386299832,0.0064
22,22,0.0124649073554,0.0112
23,23,0.0119876473891,0.0074
24,24,0.00960134755755,0.0044
25,25,0.0101909039865,0.0082
26,26,0.00741156653565,0.004
27,27,0.00597978663672,0.0046
28,28,0.00561482313307,0.0032
29,29,0.00339696799551,0.0022
30,30,0.00353733857383,0.0012
31,31,0.00398652442448,0.0028
32,32,0.00519371139809,0.005
33,33,0.00541830432341,0.0038
34,34,0.0050252667041,0.0034
35,35,0.00204941044357,0.001
36,36,0.00336889387984,0.0024
37,37,0.0042111173498,0.002
38,38,0.00303200449186,0.002
39,39,0.00418304323414,0.003
40,40,0.0028354856822,0.0014
41,41,0.00398652442448,0.0024
42,42,0.00303200449186,0.0008
43,43,0.00539023020775,0.002
44,44,0.00168444693992,0.0014
45,45,0.00148792813026,0.0006
46,46,0.00286355979787,0.0016
47,47,0.00258281864121,0.0008
48,48,0.0014598540146,0.0012
49,49,0.0021897810219,0.0004
50,50,0.00249859629422,0.0006
51,51,0.00233015160022,0.0014
52,52,0.0013756316676,0.001
53,53,0.0013756316676,0.0002
54,54,0.00207748455924,0.0008
55,55,0.00230207748456,0.0004
56,56,0.00190903986524,0.0008
57,57,0.00168444693992,0.0012
58,58,0.00171252105559,0.0008
59,59,0.00193711398091,0.0008
60,60,0.00185289163391,0.0008
61,61,0.00120718697361,0.0008
62,62,0.00123526108928,0.0
63,63,0.0034811903425,0.0
64,64,0.00143177989893,0.0002
65,65,0.00235822571589,0.0004
66,66,0.00308815272319,0.0004
67,67,0.00109489051095,0.0004
68,68,0.00247052217855,0.0
69,69,0.00112296462661,0.0
70,70,0.00129140932061,0.0
71,71,0.00199326221224,0.0002
72,72,0.000982594048287,0.0002
73,73,0.00204941044357,0.0002
74,74,0.00249859629422,0.0
75,75,0.00129140932061,0.0
76,76,0.00182481751825,0.0
77,77,0.00174059517125,0.0004
78,78,0.00258281864121,0.0
79,79,0.0014598540146,0.0
80,80,0.000758001122965,0.0
81,81,0.00134755755194,0.0
82,82,0.00140370578327,0.0
83,83,0.00117911285794,0.0
84,84,0.00143177989893,0.0002
85,85,0.00078607523863,0.0
86,86,0.000758001122965,0.0002
87,87,0.0014598540146,0.0
88,88,0.00193711398091,0.0002
89,89,0.00140370578327,0.0
90,90,0.00106681639528,0.0
91,91,0.00112296462661,0.0
92,92,0.00112296462661,0.0
93,93,0.000842223469961,0.0
94,94,0.00213363279057,0.0
95,95,0.0014598540146,0.0
96,96,0.0014598540146,0.0
97,97,0.00123526108928,0.0
98,98,0.00151600224593,0.0
99,99,0.000926445816957,0.0
100,100,0.00123526108928,0.0
