,Boost class num,Tree Depth,boost test err,boost train err,tree test err,tree train err
1,1,1.0,0.112530413625,0.118333333333,0.112530413625,0.118333333333
2,2,2.0,0.114168070372,0.106666666667,0.105465094516,0.0966666666667
3,3,3.0,0.0638686131387,0.0703333333333,0.100271383118,0.109666666667
