,Boost class num,boost test err,boost train err
1,1,0.0488188976378,0.0422222222222
4,4,0.0425196850394,0.0333333333333
7,7,0.0448818897638,0.0322222222222
10,10,0.0448818897638,0.0311111111111
13,13,0.0488188976378,0.02
16,16,0.0433070866142,0.0211111111111
19,19,0.048031496063,0.0144444444444
22,22,0.0503937007874,0.00777777777778
25,25,0.0448818897638,0.0111111111111
28,28,0.0417322834646,0.0177777777778
31,31,0.0370078740157,0.0188888888889
34,34,0.0370078740157,0.0155555555556
37,37,0.048031496063,0.0133333333333
40,40,0.0488188976378,0.00444444444444
43,43,0.0385826771654,0.00777777777778
46,46,0.0472440944882,0.00888888888889
49,49,0.048031496063,0.00333333333333
52,52,0.0417322834646,0.00888888888889
55,55,0.0496062992126,0.00333333333333
58,58,0.0354330708661,0.0133333333333
61,61,0.0385826771654,0.00444444444444
64,64,0.0322834645669,0.00888888888889
67,67,0.0566929133858,0.00444444444444
70,70,0.048031496063,0.00333333333333
73,73,0.0511811023622,0.00111111111111
76,76,0.0456692913386,0.00444444444444
79,79,0.0472440944882,0.00444444444444
82,82,0.0543307086614,0.00111111111111
85,85,0.0456692913386,0.00222222222222
88,88,0.055905511811,0.0
91,91,0.040157480315,0.00666666666667
94,94,0.0511811023622,0.00111111111111
97,97,0.040157480315,0.00111111111111
100,100,0.0496062992126,0.00666666666667
103,103,0.0409448818898,0.00888888888889
106,106,0.0409448818898,0.00333333333333
109,109,0.0409448818898,0.00444444444444
112,112,0.0433070866142,0.00111111111111
115,115,0.0488188976378,0.00111111111111
118,118,0.048031496063,0.0
121,121,0.0543307086614,0.0
124,124,0.0464566929134,0.00222222222222
127,127,0.0472440944882,0.00333333333333
130,130,0.0433070866142,0.00222222222222
133,133,0.0362204724409,0.00777777777778
136,136,0.048031496063,0.00111111111111
139,139,0.051968503937,0.0
142,142,0.0456692913386,0.00333333333333
145,145,0.0511811023622,0.00222222222222
148,148,0.0456692913386,0.00333333333333
151,151,0.0574803149606,0.00333333333333
154,154,0.0472440944882,0.0
157,157,0.0566929133858,0.0
160,160,0.0472440944882,0.00222222222222
163,163,0.0606299212598,0.0
166,166,0.0488188976378,0.00333333333333
169,169,0.0496062992126,0.0
172,172,0.0488188976378,0.00333333333333
175,175,0.0511811023622,0.00111111111111
178,178,0.055905511811,0.00222222222222
181,181,0.051968503937,0.00222222222222
184,184,0.0456692913386,0.00333333333333
187,187,0.0417322834646,0.00444444444444
190,190,0.051968503937,0.00222222222222
193,193,0.0551181102362,0.00111111111111
196,196,0.048031496063,0.00333333333333
199,199,0.0393700787402,0.00333333333333
202,202,0.0496062992126,0.00444444444444
205,205,0.0582677165354,0.00111111111111
208,208,0.0496062992126,0.00111111111111
211,211,0.0503937007874,0.00111111111111
214,214,0.0503937007874,0.00333333333333
217,217,0.0456692913386,0.00444444444444
220,220,0.051968503937,0.00333333333333
223,223,0.0385826771654,0.00333333333333
226,226,0.0448818897638,0.00333333333333
229,229,0.0472440944882,0.00333333333333
232,232,0.0511811023622,0.00333333333333
235,235,0.0456692913386,0.00111111111111
238,238,0.0503937007874,0.00333333333333
241,241,0.0535433070866,0.00222222222222
244,244,0.0456692913386,0.00333333333333
247,247,0.048031496063,0.00333333333333
250,250,0.0496062992126,0.00222222222222
253,253,0.0503937007874,0.00222222222222
256,256,0.0527559055118,0.00111111111111
259,259,0.0464566929134,0.00111111111111
262,262,0.0456692913386,0.00111111111111
265,265,0.048031496063,0.00111111111111
268,268,0.0511811023622,0.00222222222222
271,271,0.0527559055118,0.00333333333333
274,274,0.048031496063,0.00222222222222
277,277,0.0551181102362,0.00222222222222
280,280,0.048031496063,0.00222222222222
283,283,0.0566929133858,0.0
286,286,0.0535433070866,0.00333333333333
289,289,0.0425196850394,0.00222222222222
292,292,0.0496062992126,0.00222222222222
295,295,0.0511811023622,0.00444444444444
298,298,0.059842519685,0.00111111111111
