,Boost class num,boost test err,boost train err
1,1,0.0476377952756,0.0411111111111
6,6,0.0535433070866,0.0405555555556
11,11,0.0673228346457,0.0266666666667
16,16,0.0535433070866,0.0366666666667
21,21,0.0661417322835,0.0216666666667
26,26,0.0531496062992,0.0211111111111
31,31,0.059842519685,0.015
36,36,0.053937007874,0.0144444444444
41,41,0.0531496062992,0.0155555555556
46,46,0.0570866141732,0.0138888888889
51,51,0.0582677165354,0.0122222222222
56,56,0.0562992125984,0.0233333333333
61,61,0.0551181102362,0.00833333333333
66,66,0.0665354330709,0.01
71,71,0.0582677165354,0.0116666666667
76,76,0.059842519685,0.0177777777778
81,81,0.0527559055118,0.0133333333333
86,86,0.0629921259843,0.0161111111111
91,91,0.057874015748,0.015
96,96,0.055905511811,0.00777777777778
101,101,0.0637795275591,0.00888888888889
106,106,0.0629921259843,0.0205555555556
111,111,0.0543307086614,0.0205555555556
116,116,0.0606299212598,0.0122222222222
121,121,0.0566929133858,0.0122222222222
126,126,0.0669291338583,0.0133333333333
131,131,0.0582677165354,0.01
136,136,0.0641732283465,0.00777777777778
141,141,0.0728346456693,0.02
146,146,0.0586614173228,0.00833333333333
151,151,0.0543307086614,0.0127777777778
156,156,0.0527559055118,0.0161111111111
161,161,0.0551181102362,0.00388888888889
166,166,0.0653543307087,0.015
171,171,0.0633858267717,0.0155555555556
176,176,0.055905511811,0.00888888888889
181,181,0.0633858267717,0.00722222222222
186,186,0.0547244094488,0.0116666666667
191,191,0.057874015748,0.0111111111111
196,196,0.0543307086614,0.0138888888889
201,201,0.057874015748,0.0144444444444
206,206,0.055905511811,0.00333333333333
211,211,0.0523622047244,0.00777777777778
216,216,0.0562992125984,0.0138888888889
221,221,0.0586614173228,0.0122222222222
226,226,0.0570866141732,0.00833333333333
231,231,0.0606299212598,0.00833333333333
236,236,0.0720472440945,0.0172222222222
241,241,0.0586614173228,0.00833333333333
246,246,0.0551181102362,0.00833333333333
251,251,0.0610236220472,0.0105555555556
256,256,0.055905511811,0.0133333333333
261,261,0.0535433070866,0.00888888888889
266,266,0.0614173228346,0.0127777777778
271,271,0.059842519685,0.0177777777778
276,276,0.057874015748,0.00777777777778
281,281,0.0488188976378,0.0127777777778
286,286,0.0484251968504,0.0138888888889
291,291,0.0629921259843,0.00277777777778
296,296,0.0547244094488,0.01
